Labeled Image,Original File Path
probable-16.jpg,../../data/raw/Pictures for AI\Site 14\5, 6 - Probable(2 standing dead trees).JPG
probable-17.jpg,../../data/raw/Pictures for AI\Site 14\8 - Probable(weak sucker attachments at topping cuts).JPG
probable-18.jpg,../../data/raw/Pictures for AI\Site 144\Probable (dead wood, dieback).jpg
probable-19.jpg,../../data/raw/Pictures for AI\Site 148\probable (deadwood, weak attachments, decay).JPG
probable-20.jpg,../../data/raw/Pictures for AI\Site 151\Tree ID 4 - Probable.jpg
probable-21.jpg,../../data/raw/Pictures for AI\Site 151\Tree ID 5 - Probable.jpg
probable-22.jpg,../../data/raw/Pictures for AI\Site 155\Probable (deadwood, previous failures, red maple on right).JPG
probable-23.jpg,../../data/raw/Pictures for AI\Site 161\Probable (dead overhangs, decay).JPG
probable-24.jpg,../../data/raw/Pictures for AI\Site 162\Probable (large crack from base, deadwood).JPG
probable-25.jpg,../../data/raw/Pictures for AI\Site 175\Tree ID 1 - Probable.jpg
probable-26.jpg,../../data/raw/Pictures for AI\Site 175\Tree ID 2- Probable.jpg
probable-27.jpg,../../data/raw/Pictures for AI\Site 175\Tree ID 3 - Probable.jpg
probable-28.jpg,../../data/raw/Pictures for AI\Site 175\Tree ID 6 - Probable.jpg
probable-29.jpg,../../data/raw/Pictures for AI\Site 178\Probable (dead hanging limb).JPG
probable-30.jpg,../../data/raw/Pictures for AI\Site 179\1 - Probable (heavy insect damage at base, frass, heavy lean towards defect).JPG
probable-31.jpg,../../data/raw/Pictures for AI\Site 179\12 - Probable (crabapple, mostly dead, vine strangled).JPG
probable-32.jpg,../../data/raw/Pictures for AI\Site 179\2 - Probable (standing dead).JPG
probable-33.jpg,../../data/raw/Pictures for AI\Site 188\Tree ID 4 - Probable.jpg
probable-34.jpg,../../data/raw/Pictures for AI\Site 2\Probable (Quercus coccinea, dead overhang at aprox 50 ft).JPG
probable-35.jpg,../../data/raw/Pictures for AI\Site 20\1 - Probable (decay on low crotch, included bark).JPG
probable-36.jpg,../../data/raw/Pictures for AI\Site 207\2 - probable (previous failures, severe trunk decay).JPG
probable-37.jpg,../../data/raw/Pictures for AI\Site 23\Probable (dead overhang).JPG
probable-38.jpg,../../data/raw/Pictures for AI\Site 25\Probable(butt rot, large dead limbs).JPG
probable-39.jpg,../../data/raw/Pictures for AI\Site 29\Probable (deadwood above line height, vine covered).JPG
probable-40.jpg,../../data/raw/Pictures for AI\Site 29\Probable (deadwood above line hieght, vine).JPG
probable-41.jpg,../../data/raw/Pictures for AI\Site 4\Probable(significant deadwood and decay).JPG
probable-42.jpg,../../data/raw/Pictures for AI\Site 41\(small right tree has crack all the way thru 4ft, probable) (lg left tree possible, steep attachment).JPG
probable-43.jpg,../../data/raw/Pictures for AI\Site 41\Probable (dead overhangs).JPG
probable-44.jpg,../../data/raw/Pictures for AI\Site 42\Probable (standing dead).JPG
probable-45.jpg,../../data/raw/Pictures for AI\Site 48\Probable (dead overhang).JPG
probable-46.jpg,../../data/raw/Pictures for AI\Site 53\Probable (decay, poor attachment angle, included bark).JPG
probable-47.jpg,../../data/raw/Pictures for AI\Site 54\Probable(vertical crack rear side of trunk, weak attachments).JPG
probable-48.jpg,../../data/raw/Pictures for AI\Site 59\2- probable (dead limbs, previous failure).JPG
probable-49.jpg,../../data/raw/Pictures for AI\Site 61\Probable (cracks, decay, fruiting bodies back side).JPG
probable-50.jpg,../../data/raw/Pictures for AI\Site 70\Probable (large wound on trunk, loose bark, dieback, decay).JPG
probable-51.jpg,../../data/raw/Pictures for AI\Site 75\Probable (significant dieback, decay, defects line side of tree).JPG
probable-52.jpg,../../data/raw/Pictures for AI\Site 76\Probable (dead overhang).JPG
probable-53.jpg,../../data/raw/Pictures for AI\Site 8\Probable (dead top).JPG
probable-54.jpg,../../data/raw/Pictures for AI\Site 8\Probable (dead, previously failed overhaing).JPG
probable-55.jpg,../../data/raw/Pictures for AI\Site 82\Probable.JPG
probable-56.jpg,../../data/raw/Pictures for AI\Site 88\Probable_Lower limb failure.JPG
probable-57.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\15_probable_crack.jpg
probable-58.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\21_probable.jpg
probable-59.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\37_probable_dead_branch.jpg
probable-60.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\39_probable_dead.jpg
probable-61.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\40_probable_decay.jpg
probable-62.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\1 - Probable.jpg
probable-63.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\10 - Probable - dead branches closeup.jpg
probable-64.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\2 - Probable - codominant stem closeup.jpg
probable-65.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\35 - Probable.jpg
probable-66.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\6 - Probable - crack in codominant stem closeup.jpg
probable-67.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\60 - Probable - close up, dead branch.jpg
probable-68.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\61 - Probable - close up, dead branch.jpg
probable-69.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\101-probable significant deadwood and decay.jpg
probable-70.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\102-probable deadwood closeup.jpg
probable-71.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\21-probable dead cracked branch.jpg
probable-72.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\22-probable previous failure and dead branches.jpg
probable-73.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\32-probable large cavities dead limbs.jpg
probable-74.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\34-probable large previous failure wound.jpg
probable-75.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\4-probable.jpg
probable-76.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\91-probable-large dead sections and basal wound with loose bark.jpg
